,stars
65685,3.9271015663383713
65686,3.173087359335917
65687,3.0456799104114674
65688,3.8147374213459644
65689,2.857943546604778
65690,4.015381444724816
65691,3.6339054139097753
65692,3.2634855222995145
65693,4.354658374427233
65694,2.096912812399153
65695,3.64145394013583
65696,4.151415276573464
65697,4.042864271577927
65698,3.461626933784851
65699,2.649556992448959
65700,4.2300596431205895
65701,3.7447235655529454
65702,2.8860055644596745
65703,3.5601761188505137
65704,3.627332406660412
65705,3.1568348880366743
65706,3.5488193507823427
65707,4.284883920091306
65708,3.567817219232035
65709,3.3210078389197855
65710,4.303628145402274
65711,3.4838764611000106
65712,4.2809619189815535
65713,3.9699639443994155
65714,4.0145819589525855
65715,4.057444337013628
65716,3.047648547551547
65717,3.8687813045955624
65718,3.346375738700804
65719,4.2680558000590825
65720,4.324908400926486
65721,3.416672093249644
65722,4.327175547574122
65723,4.0145819589525855
65724,3.6444675943604707
65725,3.1479988619695862
65726,4.009842150344338
65727,3.2960162856350217
65728,3.685652668403221
65729,4.220296948442123
65730,4.3686485972335936
65731,3.583592210353305
65732,4.288920897127425
65733,3.7839810977290167
65734,3.1859950189080783
65735,4.438325627044574
65736,3.3355095718816545
65737,3.084699479603542
65738,3.268320444458174
65739,3.9626268781716236
65740,3.5407298322922625
65741,3.627332406660412
65742,2.8491899808414316
65743,3.975912728756164
65744,3.5981722757890067
65745,4.101184533320736
65746,4.4898986651889325
65747,2.963353714536527
65748,3.215155149779484
65749,5.0
65750,3.7675203323178765
65751,3.782178730227412
65752,2.676092646687483
65753,4.449427259109606
65754,3.8945909552602886
65755,3.889773584503052
65756,3.105963332433457
65757,3.7636288598471728
65758,3.4977891217573847
65759,4.438325627044574
65760,3.8953863132026108
65761,3.386761326971324
65762,3.823573447413052
65763,4.096366392238654
65764,4.198426850288569
65765,3.786917768510815
65766,3.3155383038111066
65767,4.271995352570255
65768,4.143695423679001
65769,3.9531200898211427
65770,3.9285684568889305
65771,3.4176770943348553
65772,3.5480198650101125
65773,3.294546023903615
65774,3.340503746168198
65775,4.50468501626246
65776,1.71775690642697
65777,4.146597135491382
65778,3.6704044278643444
65779,2.7403763545077817
65780,3.0767228606141455
65781,3.6727499069858123
65782,3.6063401267529214
65783,3.5059562023964537
65784,3.5908822430711567
65785,4.262981752649014
65786,3.446915557680093
65787,4.047808825174311
65788,2.660395637754309
65789,2.8320506653114643
65790,2.768068824503783
65791,4.423666458810194
65792,3.296636367021944
65793,3.302635542393697
65794,4.329056826255704
65795,4.221891792156675
65796,4.118154030088465
65797,4.43095726185289
65798,3.791603058274151
65799,4.150537458327399
65800,2.9218765370471442
65801,3.803716130228838
65802,3.3828259022900595
65803,3.322160161425783
65804,4.197632262671094
65805,3.680752067017397
65806,3.2626580950684567
65807,3.6546433281389703
65808,3.889773584503052
65809,3.4957302692216494
65810,3.944567911540867
65811,3.151934286650851
65812,3.475201227810498
65813,3.74397293014603
65814,4.655227019877423
65815,3.3001628804330827
65816,3.982071347874503
65817,3.2743532297683564
65818,4.490823516944936
65819,3.9626739116815637
65820,3.9027588062242042
65821,3.2394930117388974
65822,3.583592210353305
65823,3.2743532297683564
65824,2.5369277413410334
65825,4.17416319297308
65826,3.629009710678705
65827,3.8049266466270284
65828,4.203244991370652
65829,3.0768836533917203
65830,3.8687813045955624
65831,3.112040840279043
65832,3.8234951149392185
65833,3.4321788272967253
65834,4.655227019877423
65835,3.984544009835118
65836,3.7239848809989047
65837,3.197302936610937
65838,3.7879219992711803
65839,3.314614992704792
65840,3.803716130228838
65841,3.984544009835118
65842,4.122255145702059
65843,4.334465580291972
65844,3.354543589664718
65845,3.9623363153746824
65846,4.2753458327769325
65847,2.960964283204499
65848,3.780423093735285
65849,2.392837230615887
65850,3.4430584654726615
65851,3.7529402668821747
65852,3.430583983582173
65853,3.6727499069858123
65854,4.638969650423426
65855,2.7429445184048458
65856,4.38549580931693
65857,3.685652668403221
65858,3.7004718590903325
65859,3.9755766730989732
65860,3.173886845108147
65861,4.265792781241356
65862,3.750594787760707
65863,4.789966913080591
65864,4.604240743063024
65865,3.938331151567395
65866,2.6105155055525544
65867,3.5891139533323626
65868,3.5422799534714073
65869,4.506281400626701
65870,3.5034018504569424
65871,4.799188036788886
65872,3.7068545914535997
65873,3.0498291060655296
65874,3.5373793520855834
65875,4.463340690091826
65876,4.218029801794489
65877,4.392785842034781
65878,3.4613389581681293
65879,3.8265079988390145
65880,3.4905774215133665
65881,3.835520058110564
65882,3.54219672284282
65883,3.8760713373134124
65884,4.361899556779768
65885,3.577179995881517
65886,3.2579686774752132
65887,3.70827340196369
65888,1.408986800074437
65889,3.1386513257469906
65890,4.13034466419214
65891,4.535363199024273
65892,2.6846600653946444
65893,3.6747081691102386
65894,3.66813728121671
65895,3.6904700391604575
65896,4.508293411271196
65897,3.9626739116815637
65898,3.695497823385428
65899,3.6637825702496682
65900,4.457517547924533
65901,3.2645905350898903
65902,3.3519437448649567
65903,4.067332673881551
65904,3.6637825702496682
65905,4.105251268671055
65906,4.405020428349016
65907,3.4904990890395333
65908,3.524476590668174
65909,4.174084090174402
65910,3.3609069537711926
65911,4.577426091313087
65912,3.938458334406543
65913,3.636299743396556
65914,4.161927836334
65915,3.6436681085882405
65916,3.591632878478072
65917,2.725045653665164
65918,3.092180744295911
65919,3.824163290042393
65920,4.114965112984208
65921,3.9290631859678617
65922,4.405020428349016
65923,3.9408821460018437
65924,4.216279063457117
65925,3.5321013300122264
65926,4.0263525364456365
65927,4.154686653981463
65928,4.631216187590537
65929,2.729863024422401
65930,3.2561641906177723
65931,3.4753291809744904
65932,3.317293940303233
65933,3.6266642315572373
65934,3.0620644627046096
65935,3.193236201260616
65936,2.725045653665164
65937,3.960279582194783
65938,3.0368397565144694
65939,3.629088043152538
65940,4.155691655066674
65941,3.521204442935331
65942,4.371837514337851
65943,3.7765611033731004
65944,4.1459778107535215
65945,3.317293940303233
65946,3.3754079164082165
65947,3.567334840899309
65948,3.408045710325447
65949,3.4752508485006572
65950,3.7156898471958426
65951,4.201567687352358
65952,4.160382613309609
65953,4.403343124330723
65954,3.4596616541498353
65955,3.8421762959885157
65956,4.247941338397655
65957,3.816156231856054
65958,3.5619317553426404
65959,3.8673136437201583
65960,3.06126497693238
65961,3.849799494682876
65962,3.450348498190513
65963,2.0299950665421402
65964,4.134489732016292
65965,4.681958440998772
65966,3.8525239351415674
65967,3.548180657787687
65968,3.0939363807880373
65969,2.9437466352006987
65970,3.4232114905605804
65971,4.5408479745598385
65972,4.114218605407201
65973,3.9056947066811567
65974,3.228935729442956
65975,0.6159680775432144
65976,3.548692167943196
65977,3.9644287778488456
65978,3.133448278642403
65979,4.075197308801856
65980,3.4662380189042628
65981,3.5341904349813262
65982,3.049742517931879
65983,3.780423093735285
65984,3.8858332616670355
65985,2.963139943563728
65986,3.046102926501762
65987,3.7132668059253877
65988,3.7675986647917092
65989,4.186397779287315
65990,3.0240194554008024
65991,2.8798136447583316
65992,4.448838957129956
65993,3.2671415295243387
65994,4.153936018574547
65995,3.782978215999642
65996,2.8489314873332283
65997,3.778111224552247
65998,2.631952532351393
65999,2.928367083992766
66000,3.1568348880366743
66001,3.980730869838246
66002,3.030465279811019
66003,3.4977891217573847
66004,4.482786976650078
66005,3.795134469840044
66006,3.8403710388062295
66007,3.0248972736468662
66008,3.939126509509718
66009,4.02761603103905
66010,4.243840222784061
66011,3.5285433260184957
66012,3.6573703557778794
66013,4.104451782898826
66014,4.355027269698006
66015,3.8324094734801397
66016,4.838940106425189
66017,3.4613389581681293
66018,3.889773584503052
66019,3.3155383038111066
66020,3.541529318064492
66021,3.718324072258878
66022,2.642597173105831
66023,3.939126509509718
66024,3.957061182982007
66025,2.5187449493761944
66026,4.168467233644935
66027,3.2036704285473205
66028,3.926973613174379
66029,3.526949252628789
66030,3.6702276243350376
66031,3.9069072315534212
66032,3.329401343778321
66033,4.017849208530675
66034,4.397730395631164
66035,3.3547778167613718
66036,3.870331425774709
66037,4.154431517978323
66038,3.0329043318332056
66039,4.446205502391766
66040,3.3396259279221336
66041,3.25720126099172
66042,3.7214346568893024
66043,3.3966848144273656
66044,3.2354262763885764
66045,2.857943546604778
66046,3.846911206442009
66047,2.968044672779461
66048,3.720425527974183
66049,4.298937187159339
66050,3.1770276821719343
66051,2.857943546604778
66052,2.2195503919006896
66053,5.0
66054,3.3220288507567273
66055,3.1214233354710568
66056,3.665538206741794
66057,4.362826225391147
66058,2.0989806581760297
66059,3.6202520170854493
66060,3.8168732573245414
66061,4.020067504812997
66062,3.4329294627036404
66063,3.4467588927324266
66064,3.7554121585179434
66065,3.2362257621608075
66066,2.422091704712856
66067,3.6564925375318165
66068,2.8753961920300783
66069,3.9994601309280107
66070,3.4321788272967253
66071,3.6176521722856885
66072,3.3286507083714048
66073,2.722099989642224
66074,3.7366821271033333
66075,3.6963756416314917
66076,3.3220288507567273
66077,3.9635517299276275
66078,3.4299158084789996
66079,3.2172860876033083
66080,2.8863041917039522
66081,3.3712587207541533
66082,3.8234951149392185
66083,3.244393613124721
66084,4.347320537874595
66085,3.2078651170616332
66086,3.015052118664658
66087,4.032350941492545
66088,3.384067909270844
66089,3.7156906175206883
66090,2.612588706096883
66091,3.7035873418755108
66092,3.3798417301739376
66093,2.9565111011819827
66094,3.57156726718196
66095,4.446336813060824
66096,3.891529220995179
66097,4.309372184770888
66098,3.4971992791280444
66099,4.183096149445952
66100,4.214090249283315
66101,2.5303731036032127
66102,4.227123551044935
66103,2.519247433547039
66104,4.498351602088888
66105,3.4509039605565808
66106,3.6590476597961725
66107,3.573078880267923
66108,2.143597181678087
66109,3.3998737315316223
66110,2.684738397868477
66111,3.5827968524109837
66112,4.028284206142224
66113,3.6200423739425602
66114,3.787713126453137
66115,3.2726759257500624
66116,3.7658430282995834
66117,3.1400660084271714
66118,3.671072602967519
66119,4.1863194468134814
66120,3.587610095338311
66121,4.212129097478209
66122,3.671072602967519
66123,4.361948407145083
66124,3.9772539771172655
66125,3.671072602967519
66126,3.373936127702903
66127,3.6955761558592624
66128,3.5990500940350696
66129,3.8333353717666716
66130,3.3620850983801835
66131,3.2719294181730554
66132,3.7148127992746254
66133,3.765715845460436
66134,4.034106577984671
66135,3.518859734138707
66136,3.4963214608819797
66137,4.2170255710341245
66138,3.671072602967519
66139,4.08526734735384
66140,3.3229066690027906
66141,4.050154304295777
66142,3.3505544164633854
66143,3.8040488283809655
66144,3.736682897428178
66145,3.747994942960945
66146,2.875775621191685
66147,3.2726759257500624
66148,3.584470028599368
66149,3.436245562647045
66150,3.3738585655539155
66151,3.6137909522483485
66152,3.8201006825219803
66153,3.7903465811913266
66154,3.8865502871355213
66155,4.255952524413902
66156,4.638969650423426
66157,5.0
66158,3.523725955261259
66159,3.745650234164323
66160,2.5608078416650075
66161,4.2744680145308696
66162,3.579735118145873
66163,3.419354398353149
66164,3.9872214167838678
66165,3.9772539771172655
66166,3.978081404348324
66167,3.032777148994058
66168,4.349045645727674
66169,3.2880554769579957
66170,3.4314618018282372
66171,3.9699639443994155
66172,3.226380607178599
66173,3.1203847244474194
66174,3.9684474331586967
66175,4.184642142795188
66176,3.731070168728622
66177,4.290725383984865
66178,4.1230546314742895
66179,3.9101760217812016
66180,3.6273316363355654
66181,3.8518557600383927
66182,4.042864271577927
66183,3.722980650238539
66184,4.034774753087845
66185,4.060794046895462
66186,3.526149766856559
66187,4.713547281620231
66188,3.127753089639103
66189,4.293865450723809
66190,4.4365260383418885
66191,3.2534392823346994
66192,3.1203847244474194
66193,4.093894500602884
66194,4.00319081062114
66195,3.9708417626454784
66196,3.6330612056021394
66197,2.9891152851607843
66198,4.1751723218882
66199,3.627332406660412
66200,3.3572188772576332
66201,3.9772539771172655
66202,4.055767032995336
66203,3.9964767291367345
66204,3.6963756416314917
66205,3.8979414354669677
66206,3.1203847244474194
66207,3.706805741088286
66208,3.1238959974316716
66209,3.5956996138283923
66210,4.635697502690582
66211,3.4130205163551937
66212,4.352312895305765
66213,3.898740921239197
66214,3.687329972421514
66215,3.736682897428178
66216,3.745650234164323
66217,3.6199151911034138
66218,3.626537048718091
66219,3.662987212307346
66220,3.6581698415501096
66221,2.961330591295055
66222,3.74397293014603
66223,3.6247325618606494
66224,4.975281005941671
66225,3.74397293014603
66226,3.541529318064492
66227,4.1747858752160045
66228,4.069678923327864
66229,3.3307418218145775
66230,4.1854416285674185
66231,3.4411461640328693
66232,4.553209743713221
66233,1.8414736916576406
66234,3.8765345758097522
66235,4.109351613959804
66236,4.259887949095168
66237,3.954666853495226
66238,4.265997526229491
66239,3.9659452890895635
66240,3.5828744145599716
66241,3.991834042552969
66242,3.103872989315129
66243,3.674339852545609
66244,3.829985661884839
66245,4.08609218740468
66246,3.480946037503957
66247,3.4111865473892338
66248,3.629009710678705
66249,3.16776125722209
66250,2.9025615611579476
66251,3.929363814831251
66252,3.424888794578873
66253,3.4759190236038315
66254,3.232875281954129
66255,2.989164135526098
66256,3.987015901470887
66257,3.736682897428178
66258,3.612625158385562
66259,3.322828336528957
66260,3.787713126453137
66261,2.7227337844821253
66262,4.319134109124509
66263,2.3579687896701316
66264,3.1641249207545257
66265,3.5627312411148697
66266,4.361948407145083
66267,3.736682897428178
66268,3.8736475257181127
66269,4.455830453211868
66270,3.4533807503471037
66271,4.13109452927421
66272,3.5496971690284065
66273,3.7821003977535783
66274,3.3098767247462337
66275,3.5123691871930873
66276,3.65469140817944
66277,4.121250144616847
66278,3.4240893088066424
66279,4.310250003016951
66280,4.093894500602884
66281,3.8614912718777124
66282,3.1359209406030173
66283,5.0
66284,4.260765767341231
66285,3.2078651170616332
66286,3.3473318894207007
66287,3.410244914556654
66288,2.6295470902676334
66289,3.8517285771992453
66290,4.8386875838970465
66291,4.084131805924419
66292,3.0337821500792685
66293,3.687997377199842
66294,2.7105439207032953
66295,3.5827968524109837
66296,3.765715845460436
66297,3.671282246110408
66298,3.519069377281597
66299,2.6891700922783635
66300,3.8581366638411243
66301,4.035574238860075
66302,3.7374335328350945
66303,3.3941826703582314
66304,4.559657108773127
66305,3.5115697014208562
66306,3.416799276088791
66307,4.079313664842338
66308,2.2552992780124175
66309,2.8960710142123274
66310,3.4515762634896636
66311,4.561334412791421
66312,4.6479369871595715
66313,3.4014727030760827
66314,4.217361626691316
66315,4.473054534404976
66316,4.795073800104242
66317,3.359024134439918
66318,3.474114536746391
66319,3.017022296454429
66320,2.2297770954003386
66321,3.8031710101349026
66322,2.6145498579019884
66323,4.424078727585383
66324,2.0764808930124845
66325,3.4712624456241707
66326,4.354658374427233
66327,3.6630655447811797
66328,3.889773584503052
66329,3.546425021295561
66330,4.165117523763103
66331,3.6564925375318165
66332,3.5827968524109837
66333,4.08920354235995
66334,2.7520252260225853
66335,3.980603686999099
66336,3.8862959214572275
66337,3.629009710678705
66338,3.5123691871930873
66339,3.824163290042393
66340,4.152626260796038
66341,3.307580095990081
66342,3.2340739154304976
66343,3.4022192106530897
66344,3.9189337153744566
66345,3.989361380592354
66346,3.677567277743049
66347,3.695287409917694
66348,3.3950604886042948
66349,3.4030523063637474
66350,3.6922249053277385
66351,4.351435077059701
66352,3.520537038157001
66353,3.8031710101349026
66354,4.165995342009166
66355,3.3391632681319408
66356,4.308781571816702
66357,3.6492025048139656
66358,3.70525561990914
66359,2.7276007759295204
66360,3.4377915559962817
66361,3.650879808832258
66362,4.638969650423426
66363,3.461417290641962
66364,3.953038399842246
66365,3.5365351437779484
66366,3.888305923627649
66367,1.3203742235358655
66368,3.2548725629468294
66369,3.2670135763603456
66370,4.26097541048412
66371,4.093894500602884
66372,3.0816674142105294
66373,2.921481867458653
66374,3.7237801360107694
66375,3.4119860331614644
66376,4.010480843338992
66377,2.02657660072614
66378,4.087482286131096
66379,3.601379562404806
66380,4.320299902987294
66381,3.1375199121474777
66382,3.1908082618354063
66383,3.5333126167352633
66384,3.663655387410521
66385,4.305305449420568
66386,3.9285684568889305
66387,3.894049962996263
66388,3.187109843049716
66389,3.932046119934755
66390,3.737560715674242
66391,3.264586407259981
66392,3.7828510331604948
66393,3.3391640384567864
66394,3.9623712743441004
66395,4.762900206626894
66396,3.033654967240121
66397,3.9061092864308815
66398,3.9418416542268044
66399,3.5569872017462574
66400,2.9026398936317817
66401,3.3267637612102225
66402,4.475653608879893
66403,4.049354818523549
66404,3.209542421079926
66405,2.1645462301012843
66406,4.044541575596221
66407,3.6492025048139656
66408,3.824163290042393
66409,3.6494121479568538
66410,4.0753244916410045
66411,2.9926754085103506
66412,3.7705332162176726
66413,3.8809375584359644
66414,3.7958809774170508
66415,3.6654598742679605
66416,4.800275498177839
66417,4.015381444724816
66418,3.6654598742679605
66419,3.452659597048707
66420,3.7035873418755108
66421,4.263954684445488
66422,3.6381337123625155
66423,3.0382138444891544
66424,1.709822653508808
66425,3.880810375596817
66426,3.698428246981482
66427,3.4913769072855962
66428,4.293865450723809
66429,4.408209345453273
66430,3.634622439378263
66431,3.388438630989618
66432,4.6681778613353
66433,3.267063197050505
66434,3.169180646438325
66435,4.8610691922061084
66436,4.4301138238701
66437,4.15703213310293
66438,3.59255954708945
66439,4.095697446810635
66440,3.6338229536060336
66441,3.982071347874503
66442,3.7001055509997762
66443,3.520746681299891
66444,4.735670975127235
66445,2.9527923044106754
66446,3.5220039287075604
66447,2.8523308179052203
66448,4.065483464488706
66449,2.7442244534740716
66450,3.6467298428533503
66451,4.19273166128527
66452,4.324830068452653
66453,3.2102098258582545
66454,2.750972144896907
66455,3.9250432925087804
66456,4.406566421698254
66457,3.5463466888217274
66458,3.758552225256887
66459,3.9053578806991194
66460,3.4509039605565808
66461,4.0960287959317725
66462,4.015381444724816
66463,3.806730363159624
66464,3.765126002831095
66465,3.629935608965237
66466,4.225782494302534
66467,3.8022931918888396
66468,3.3536657714186555
66469,3.7724648859142604
66470,3.3737313827147677
66471,3.1770276821719343
66472,3.619149123650911
66473,3.0379272179034227
66474,3.4549267436963413
66475,4.312595482138419
66476,4.719238342793622
66477,4.013704140706522
66478,3.8006158878705456
66479,3.104209815297165
66480,4.312595482138419
66481,4.5377870106195735
66482,3.7520128279459515
66483,3.774010879263497
66484,3.5077883282122597
66485,4.000801379289113
66486,2.8312896876324167
66487,4.4414705919382715
66488,3.07667813807874
66489,3.938458334406543
66490,4.392785842034781
66491,3.3940513596891755
66492,3.591091886214045
66493,3.6619325905319755
66494,4.301282666280807
66495,4.312595482138419
66496,3.5798168081247708
66497,3.7959290574575197
66498,3.7180800488527153
66499,3.4467588927324266
66500,3.4363280229507875
66501,3.2022818704705944
66502,3.4686289908859798
66503,3.629009710678705
66504,2.923587451003866
66505,3.600805730527197
66506,3.589545892864808
66507,4.093894500602884
66508,3.0393948787788263
66509,4.094772318848949
66510,4.194277654634508
66511,3.523804287735091
66512,3.4622167764141922
66513,3.248250705332152
66514,3.989488563431501
66515,3.6955273054939477
66516,3.4037693318322364
66517,3.775604952653204
66518,4.567486593105314
66519,4.290725383984865
66520,3.0393948787788263
66521,4.093893730278039
66522,2.849854028114697
66523,3.9255850550976534
66524,3.4549267436963413
66525,4.184631800523056
66526,4.058321384934846
66527,3.61924701600024
66528,2.324293155054109
66529,4.084258988763565
66530,3.8826588146648175
66531,3.090507568107527
66532,3.931041118849545
66533,4.470596342546403
66534,3.680039939703663
66535,4.698342993291914
66536,3.2590217586008934
66537,3.6088169165434456
66538,3.4321788272967253
66539,2.995654682471719
66540,2.9381339065011405
66541,3.0079170341369115
66542,3.258973678560424
66543,3.834720572338334
66544,3.6228022411950525
66545,2.985385375792501
66546,4.093894500602884
66547,4.194277654634508
66548,3.7944133165416476
66549,3.4624264195570817
66550,4.373514818356145
66551,3.882483551785202
66552,3.4467917323460098
66553,2.605347523744345
66554,3.9571395154558404
66555,3.694443971934903
66556,3.8913237056821988
66557,3.6071396125251516
66558,2.995654682471719
66559,2.460920624254483
66560,3.258895346086591
66561,3.9696920273196987
66562,4.022671477442666
66563,4.58173685006957
66564,3.8695807903677935
66565,4.358934752920442
66566,3.395728663707468
66567,3.263118746384577
66568,3.8121383468710466
66569,3.2628307707678545
66570,3.906026055802294
66571,4.472176716158914
66572,3.56159415903576
66573,4.092217196584591
66574,3.4686289908859798
66575,3.222346711441862
66576,3.5123691871930873
66577,3.676017156563902
66578,4.181374893217098
66579,4.113291936795823
66580,4.181374893217098
66581,3.586946818389892
66582,4.210535024088503
66583,4.379127547055702
66584,4.169760210346867
66585,4.210535024088503
66586,3.1817018593382924
66587,3.246149249616848
66588,4.210535024088503
66589,3.634622439378263
66590,4.210535024088503
66591,3.5837235210223604
66592,3.8676008490120353
66593,3.071987950160651
66594,2.9381339065011405
66595,3.4014727030760827
66596,4.259219773991994
66597,3.8185497910179897
66598,4.263237658977
66599,3.8185505613428345
66600,2.887501476149331
66601,4.001468784067442
66602,4.153092580591757
66603,3.5059569727212985
66604,3.3934783459216864
66605,3.8695807903677935
66606,3.9317909839316156
66607,3.6532692401642857
66608,3.5424854687843883
66609,3.824036107203246
66610,4.092217196584591
66611,3.3245056405472515
66612,3.641912472096114
66613,3.5553098977279625
66614,4.0370411294106345
66615,3.824163290042393
66616,4.013704140706522
66617,5.0
66618,2.869169004003893
66619,4.485000374777644
66620,3.9037638073094145
66621,3.13277597570932
66622,3.5155917142357724
66623,2.869169004003893
66624,5.0
66625,3.30756408523835
66626,4.059994561123231
66627,3.8614912718777124
66628,4.194277654634508
66629,3.1568348880366743
66630,4.8572570987397645
66631,4.32395225020659
66632,3.561804572503493
66633,3.882483551785202
66634,3.7538964176020713
66635,3.4693796262928966
66636,3.91738772202522
66637,3.083934560858163
66638,3.461450900580391
66639,4.013704140706522
66640,4.092217196584591
66641,3.062142795178443
66642,3.6031168293853906
66643,4.264832502691551
66644,1.7131457032599355
66645,3.4030186964253195
66646,3.1181175777997847
66647,4.2014405045132115
66648,3.803043827295755
66649,4.001133307116395
66650,4.601720001061941
66651,3.676894974809965
66652,3.5569872017462574
66653,3.535117103592704
66654,4.1587869992702124
66655,3.526949252628789
66656,3.366631624883011
66657,3.142254822600972
66658,3.1058046590117163
66659,3.8640463941420684
66660,4.037251542878369
66661,3.373813072693664
66662,3.5437468440219666
66663,3.791813471741885
66664,4.059198432856064
66665,2.970627157796501
66666,3.7305586585731128
66667,2.3271634618192243
66668,3.938331151567395
66669,3.5375065349247308
66670,3.7529402668821747
66671,4.238895669187677
66672,4.25834195574593
66673,4.015381444724816
66674,2.989164135526098
66675,3.7019100378572167
66676,4.417796585633423
66677,3.6500803230600285
66678,3.2890116276778922
66679,3.2443152806508886
66680,3.0623524383213323
66681,3.2362257621608075
66682,3.7821003977535783
66683,4.054542625201249
66684,2.53545595263572
66685,3.5836746706570466
66686,3.454048925450277
66687,4.110518178147436
66688,3.1487453695465937
66689,3.6581698415501096
66690,3.86818992131653
66691,3.4850127728542777
66692,3.86295816242827
66693,2.5303394936647843
66694,3.5480198650101125
66695,4.296115624676166
66696,3.4321788272967253
66697,3.43540135433941
66698,4.13034466419214
66699,4.720837314338083
66700,4.1709398956055495
66701,3.57885729989981
66702,2.057592139389506
66703,4.419678826258551
66704,3.45961693161443
66705,3.8559224953887137
66706,3.257378834845872
66707,3.647656511464728
66708,3.632772459660572
66709,3.6807073444819904
66710,3.4671613300105752
66711,3.335813558250109
66712,4.412260070051862
66713,3.06691054524552
66714,3.0164262066393435
66715,4.13034466419214
66716,4.291519971602342
66717,3.11827837057736
66718,3.072066282634484
66719,3.685652668403221
66720,3.5510368767398175
66721,4.017212332391395
66722,3.4372017133669415
66723,4.199175945045795
66724,3.417598761861022
66725,2.930126848314801
66726,3.685652668403221
66727,3.6217196779608534
66728,3.487441482604333
66729,4.480181463370717
66730,3.822905272309878
66731,3.5014570596893044
66732,3.516132706499799
66733,4.719619588810601
66734,3.634622439378263
66735,3.938331151567395
66736,3.176008789690828
66737,3.729680070002204
66738,3.932508009400104
66739,4.514243736277637
66740,3.0419011506778695
66741,4.219831398971248
66742,3.4250007369911346
66743,4.216308545565636
66744,4.338532315642293
66745,3.482988879287961
66746,4.564681811698718
66747,4.8203401475304055
66748,4.088949176681655
66749,4.099075868476141
66750,3.092180744295911
66751,3.5672901183639034
66752,3.6977600718783084
66753,3.7942078012286666
66754,4.17173938137778
66755,4.334080482650767
66756,4.325629554224883
66757,3.5908822430711567
66758,4.145336228078187
66759,3.351988467400362
66760,4.6972899121662355
66761,3.8564187651173354
66762,3.820222967206374
66763,3.4854265822791572
66764,4.210407649630656
66765,2.777226436126022
66766,3.7872538241680065
66767,3.979057693649862
66768,3.334714984264179
66769,3.3173722727770665
66770,3.7851132816533752
66771,3.990156738534675
66772,3.910351284660818
66773,3.5295036045683004
66774,4.286911473663149
66775,1.2537010843835397
66776,3.5594094726918675
66777,3.357460121864877
66778,3.9335137808101592
66779,4.801406141452504
66780,3.7745999515679935
66781,3.0602144829869187
66782,3.201452902589845
66783,2.967294037372545
66784,3.546219505982581
66785,4.433302740974358
66786,4.430190615694242
66787,3.2799659584679137
66788,2.8611172232821493
66789,3.381148598271767
66790,3.366568532836064
66791,4.253558194927122
66792,4.356252447816939
66793,4.040518792456459
66794,2.784022207589325
66795,3.777282256671498
66796,3.833130626778537
66797,3.537667327702306
66798,3.3468676889808164
66799,3.8062655840135946
66800,3.668599941006904
66801,4.062422500548441
66802,3.0938580483142046
66803,3.2079434495354655
66804,3.5149243094574425
66805,2.764850425291007
66806,3.873516215049057
66807,4.8507117567435465
66808,3.985885066577519
66809,3.8971419496947357
66810,3.4986661696786028
66811,3.1203847244474194
66812,4.15703213310293
66813,3.0109070508405047
66814,3.9836654212642086
66815,4.154892169294444
66816,3.7262031772812243
66817,3.634622439378263
66818,5.0
66819,3.8095832246066905
66820,3.5480198650101125
66821,3.694697567288353
66822,4.115764598756438
66823,3.873598675352799
66824,4.571813362613529
66825,3.391150418201641
66826,3.047484397268907
66827,3.724701906467393
66828,3.41662737071424
66829,3.5213365239292322
66830,3.833130626778537
66831,4.682709076405688
66832,3.584710392000006
66833,4.474648607794683
66834,4.166793287131704
66835,4.331242282924442
66836,3.2937465381313866
66837,3.4978674542312183
66838,2.960881822900757
66839,4.109684312111932
66840,3.6817123455672025
66841,4.057444337013628
66842,1.5097572764188776
66843,2.621345629365292
66844,3.9189337153744566
66845,3.443618055668639
66846,4.4113837924554895
66847,4.407365907470484
66848,4.365170934187769
66849,4.079314435167182
66850,4.232405122242056
66851,4.463340690091826
66852,3.177188474949509
66853,3.3009582383754044
66854,3.873598675352799
66855,3.3608573330810327
66856,3.2353479439147437
66857,2.649965538297515
66858,3.2726759257500624
66859,4.189542744181012
66860,3.5827968524109837
66861,4.057444337013628
66862,3.569889963163666
66863,3.7596404569706845
66864,3.9405019465153925
66865,4.003269143094974
66866,3.0032325799245316
66867,3.090253202429232
66868,3.10668247725778
66869,4.335260167909447
66870,4.133743224439287
66871,3.5106918831747933
66872,3.963678142441929
66873,4.115764598756438
66874,4.070555971249082
66875,3.6492025048139656
66876,3.4420239822789322
66877,3.3009135158399987
66878,3.7675203323178765
66879,3.3487189068477363
66880,4.337064654766889
66881,3.444954405874986
66882,3.6730035023392613
66883,4.2723321785522925
66884,4.056854494384289
66885,2.8242889601297696
66886,3.526949252628789
66887,3.7681877370962047
66888,3.59662628243977
66889,4.917535925107461
66890,3.248542808778785
66891,3.372312572204678
66892,3.4604122895567517
66893,4.165117523763103
66894,3.8114197807528685
66895,4.670728855769747
66896,3.449981419775112
66897,3.4364895860532085
66898,3.127753089639103
66899,4.319885514856271
66900,3.1997755985715512
66901,3.8128057516493756
66902,3.2224451824973346
66903,3.213175208423727
66904,4.134362549177146
66905,4.431082904042347
66906,4.209686964156641
66907,3.7844898290856053
66908,4.189542744181012
66909,3.6266642315572373
66910,3.791813471741885
